,Y,X
2141,102,96
2142,102,95
2143,101,102
2144,101,101
2145,101,100
2146,101,99
2147,101,98
2148,101,97
2149,101,96
2150,101,95
2151,101,94
2152,101,93
2153,101,92
2154,101,9
2155,101,8
2156,101,7
2157,101,6
2158,100,100
2159,100,99
2160,100,98
2161,100,97
2162,100,96
2163,100,95
2164,100,94
2165,100,93
2166,100,92
2167,100,91
2168,100,90
2169,100,89
2170,100,14
2171,100,13
2172,100,12
2173,100,11
2174,100,10
2175,100,9
2176,100,8
2177,100,7
2178,100,6
2179,100,5
2180,99,97
2181,99,96
2182,99,95
2183,99,94
2184,99,93
2185,99,92
2186,99,91
2187,99,90
2188,99,89
2189,99,88
2190,99,87
2191,99,19
2192,99,18
2193,99,17
2194,99,16
2195,99,15
2196,99,14
2197,99,13
2198,99,12
2199,99,11
2200,99,10
2201,99,9
2202,99,8
2203,99,7
2204,99,6
2205,99,5
2206,98,94
2207,98,93
2208,98,92
2209,98,91
2210,98,90
2211,98,89
2212,98,88
2213,98,87
2214,98,86
2215,98,85
2216,98,84
2217,98,25
2218,98,24
2219,98,23
2220,98,22
2221,98,21
2222,98,20
2223,98,19
2224,98,18
2225,98,17
2226,98,16
2227,98,15
2228,98,14
2229,98,13
2230,98,12
2231,98,11
2232,98,10
2233,98,9
2234,98,8
2235,98,7
2236,98,6
2237,97,92
2238,97,91
2239,97,90
2240,97,89
2241,97,88
2242,97,87
2243,97,86
2244,97,85
2245,97,84
2246,97,83
2247,97,82
2248,97,81
2249,97,80
2250,97,79
2251,97,78
2252,97,77
2253,97,76
2254,97,75
2255,97,74
2256,97,73
2257,97,72
2258,97,71
2259,97,70
2260,97,69
2261,97,68
2262,97,67
2263,97,66
2264,97,65
2265,97,64
2266,97,63
2267,97,30
2268,97,29
2269,97,28
2270,97,27
2271,97,26
2272,97,25
2273,97,24
2274,97,23
2275,97,22
2276,97,21
2277,97,20
2278,97,19
2279,97,18
2280,97,17
2281,97,16
2282,97,15
2283,97,14
2284,97,13
2285,97,12
2286,97,11
2287,97,10
2288,97,9
2289,97,8
2290,97,7
2291,97,6
2292,96,89
2293,96,88
2294,96,87
2295,96,86
2296,96,85
2297,96,84
2298,96,83
2299,96,82
2300,96,81
2301,96,80
2302,96,79
2303,96,78
2304,96,77
2305,96,76
2306,96,75
2307,96,74
2308,96,73
2309,96,72
2310,96,71
2311,96,70
2312,96,69
2313,96,68
2314,96,67
2315,96,66
2316,96,65
2317,96,64
2318,96,63
2319,96,62
2320,96,61
2321,96,60
2322,96,59
2323,96,58
2324,96,46
2325,96,45
2326,96,44
2327,96,43
2328,96,42
2329,96,41
2330,96,40
2331,96,39
2332,96,38
2333,96,37
2334,96,36
2335,96,35
2336,96,34
2337,96,33
2338,96,32
2339,96,31
2340,96,30
2341,96,29
2342,96,28
2343,96,27
2344,96,26
2345,96,25
2346,96,24
2347,96,23
2348,96,22
2349,96,21
2350,96,20
2351,96,19
2352,96,18
2353,96,17
2354,96,16
2355,96,15
2356,96,11
2357,96,10
2358,96,9
2359,96,8
2360,96,7
2361,95,86
2362,95,85
2363,95,84
2364,95,83
2365,95,82
2366,95,81
2367,95,80
2368,95,79
2369,95,78
2370,95,77
2371,95,76
2372,95,75
2373,95,74
2374,95,73
2375,95,72
2376,95,71
2377,95,70
2378,95,69
2379,95,68
2380,95,67
2381,95,66
2382,95,65
2383,95,64
2384,95,63
2385,95,62
2386,95,61
2387,95,60
2388,95,59
2389,95,58
2390,95,57
2391,95,56
2392,95,55
2393,95,54
2394,95,53
2395,95,52
2396,95,51
2397,95,50
2398,95,49
2399,95,48
2400,95,47
2401,95,46
2402,95,45
2403,95,44
2404,95,43
2405,95,42
2406,95,41
2407,95,40
2408,95,39
2409,95,38
2410,95,37
2411,95,36
2412,95,35
2413,95,34
2414,95,33
2415,95,32
2416,95,31
2417,95,30
2418,95,29
2419,95,28
2420,95,27
2421,95,26
2422,95,25
2423,95,24
2424,95,23
2425,95,22
2426,95,21
2427,95,12
2428,95,11
2429,95,10
2430,95,9
2431,95,8
2432,94,84
2433,94,83
2434,94,82
2435,94,81
2436,94,80
2437,94,79
2438,94,78
2439,94,77
2440,94,76
2441,94,75
2442,94,74
2443,94,73
2444,94,72
2445,94,71
2446,94,70
2447,94,69
2448,94,68
2449,94,67
2450,94,66
2451,94,65
2452,94,64
2453,94,63
2454,94,62
2455,94,61
2456,94,60
2457,94,59
2458,94,58
2459,94,57
2460,94,56
2461,94,55
2462,94,54
2463,94,53
2464,94,52
2465,94,51
2466,94,50
2467,94,49
2468,94,48
2469,94,47
2470,94,46
2471,94,45
2472,94,44
2473,94,43
2474,94,42
2475,94,41
2476,94,40
2477,94,39
2478,94,38
2479,94,37
2480,94,36
2481,94,35
2482,94,34
2483,94,33
2484,94,32
2485,94,31
2486,94,30
2487,94,29
2488,94,28
2489,94,27
2490,94,26
2491,94,13
2492,94,12
2493,94,11
2494,94,10
2495,94,9
2496,93,61
2497,93,60
2498,93,59
2499,93,58
2500,93,57
2501,93,56
2502,93,55
2503,93,54
2504,93,53
2505,93,52
2506,93,51
2507,93,50
2508,93,49
2509,93,48
2510,93,47
2511,93,46
2512,93,45
2513,93,44
2514,93,43
2515,93,42
2516,93,41
2517,93,40
2518,93,39
2519,93,38
2520,93,37
2521,93,36
2522,93,35
2523,93,34
2524,93,33
2525,93,32
2526,93,31
2527,93,14
2528,93,13
2529,93,12
2530,93,11
2531,93,10
2532,92,56
2533,92,55
2534,92,54
2535,92,53
2536,92,52
2537,92,51
2538,92,50
2539,92,15
2540,92,14
2541,92,13
2542,92,12
2543,92,11
2544,92,10
2545,91,16
2546,91,15
2547,91,14
2548,91,13
2549,91,12
2550,91,11
2551,90,16
2552,90,15
2553,90,14
2554,90,13
2555,90,12
2556,89,17
2557,89,16
2558,89,15
2559,89,14
2560,89,13
2561,88,18
2562,88,17
2563,88,16
2564,88,15
2565,88,14
2566,87,19
2567,87,18
2568,87,17
2569,87,16
2570,87,15
2571,86,20
2572,86,19
2573,86,18
2574,86,17
2575,86,16
2576,86,15
2577,85,22
2578,85,21
2579,85,20
2580,85,19
2581,85,18
2582,85,17
2583,85,16
2584,84,28
2585,84,27
2586,84,26
2587,84,25
2588,84,24
2589,84,23
2590,84,22
2591,84,21
2592,84,20
2593,84,19
2594,84,18
2595,84,17
2596,83,33
2597,83,32
2598,83,31
2599,83,30
2600,83,29
2601,83,28
2602,83,27
2603,83,26
2604,83,25
2605,83,24
2606,83,23
2607,83,22
2608,83,21
2609,83,20
2610,83,19
2611,83,18
2612,82,39
2613,82,38
2614,82,37
2615,82,36
2616,82,35
2617,82,34
2618,82,33
2619,82,32
2620,82,31
2621,82,30
2622,82,29
2623,82,28
2624,82,27
2625,82,26
2626,82,25
2627,82,24
2628,82,23
2629,82,22
2630,82,21
2631,82,20
2632,82,19
2633,81,45
2634,81,44
2635,81,43
2636,81,42
2637,81,41
2638,81,40
2639,81,39
2640,81,38
2641,81,37
2642,81,36
2643,81,35
2644,81,34
2645,81,33
2646,81,32
2647,81,31
2648,81,30
2649,81,29
2650,81,28
2651,81,27
2652,81,26
2653,81,25
2654,81,24
2655,81,23
2656,80,51
2657,80,50
2658,80,49
2659,80,48
2660,80,47
2661,80,46
2662,80,45
2663,80,44
2664,80,43
2665,80,42
2666,80,41
2667,80,40
2668,80,39
2669,80,38
2670,80,37
2671,80,36
2672,80,35
2673,80,34
2674,80,33
2675,80,32
2676,80,31
2677,80,30
2678,80,29
2679,79,56
2680,79,55
2681,79,54
2682,79,53
2683,79,52
2684,79,51
2685,79,50
2686,79,49
2687,79,48
2688,79,47
2689,79,46
2690,79,45
2691,79,44
2692,79,43
2693,79,42
2694,79,41
2695,79,40
2696,79,39
2697,79,38
2698,79,37
2699,79,36
2700,79,35
2701,78,62
2702,78,61
2703,78,60
2704,78,59
2705,78,58
2706,78,57
2707,78,56
2708,78,55
2709,78,54
2710,78,53
2711,78,52
2712,78,51
2713,78,50
2714,78,49
2715,78,48
2716,78,47
2717,78,46
2718,78,45
2719,78,44
2720,78,43
2721,78,42
2722,78,41
2723,77,67
2724,77,66
2725,77,65
2726,77,64
2727,77,63
2728,77,62
2729,77,61
2730,77,60
2731,77,59
2732,77,58
2733,77,57
2734,77,56
2735,77,55
2736,77,54
2737,77,53
2738,77,52
2739,77,51
2740,77,50
2741,77,49
2742,77,48
2743,77,47
2744,77,46
2745,76,72
2746,76,71
2747,76,70
2748,76,69
2749,76,68
2750,76,67
2751,76,66
2752,76,65
2753,76,64
2754,76,63
2755,76,62
2756,76,61
2757,76,60
2758,76,59
2759,76,58
2760,76,57
2761,76,56
2762,76,55
2763,76,54
2764,76,53
2765,76,52
2766,75,77
2767,75,76
2768,75,75
2769,75,74
2770,75,73
2771,75,72
2772,75,71
2773,75,70
2774,75,69
2775,75,68
2776,75,67
2777,75,66
2778,75,65
2779,75,64
2780,75,63
2781,75,62
2782,75,61
2783,75,60
2784,75,59
2785,75,58
2786,74,83
2787,74,82
2788,74,81
2789,74,80
2790,74,79
2791,74,78
2792,74,77
2793,74,76
2794,74,75
2795,74,74
2796,74,73
2797,74,72
2798,74,71
2799,74,70
2800,74,69
2801,74,68
2802,74,67
2803,74,66
2804,74,65
2805,74,64
2806,74,63
2807,73,88
2808,73,87
2809,73,86
2810,73,85
2811,73,84
2812,73,83
2813,73,82
2814,73,81
2815,73,80
2816,73,79
2817,73,78
2818,73,77
2819,73,76
2820,73,75
2821,73,74
2822,73,73
2823,73,72
2824,73,71
2825,73,70
2826,73,69
2827,73,68
2828,72,93
2829,72,92
2830,72,91
2831,72,90
2832,72,89
2833,72,88
2834,72,87
2835,72,86
2836,72,85
2837,72,84
2838,72,83
2839,72,82
2840,72,81
2841,72,80
2842,72,79
2843,72,78
2844,72,77
2845,72,76
2846,72,75
2847,72,74
2848,72,73
2849,71,98
2850,71,97
2851,71,96
2852,71,95
2853,71,94
2854,71,93
2855,71,92
2856,71,91
2857,71,90
2858,71,89
2859,71,88
2860,71,87
2861,71,86
2862,71,85
2863,71,84
2864,71,83
2865,71,82
2866,71,81
2867,71,80
2868,71,79
2869,70,104
2870,70,103
2871,70,102
2872,70,101
2873,70,100
2874,70,99
2875,70,98
2876,70,97
2877,70,96
2878,70,95
2879,70,94
2880,70,93
2881,70,92
2882,70,91
2883,70,90
2884,70,89
2885,70,88
2886,70,87
2887,70,86
2888,70,85
2889,70,84
2890,69,110
2891,69,109
2892,69,108
2893,69,107
2894,69,106
2895,69,105
2896,69,104
2897,69,103
2898,69,102
2899,69,101
2900,69,100
2901,69,99
2902,69,98
2903,69,97
2904,69,96
2905,69,95
2906,69,94
2907,69,93
2908,69,92
2909,69,91
2910,69,90
2911,69,89
2912,68,115
2913,68,114
2914,68,113
2915,68,112
2916,68,111
2917,68,110
2918,68,109
2919,68,108
2920,68,107
2921,68,106
2922,68,105
2923,68,104
2924,68,103
2925,68,102
2926,68,101
2927,68,100
2928,68,99
2929,68,98
2930,68,97
2931,68,96
2932,68,95
2933,68,94
2934,67,121
2935,67,120
2936,67,119
2937,67,118
2938,67,117
2939,67,116
2940,67,115
2941,67,114
2942,67,113
2943,67,112
2944,67,111
2945,67,110
2946,67,109
2947,67,108
2948,67,107
2949,67,106
2950,67,105
2951,67,104
2952,67,103
2953,67,102
2954,67,101
2955,67,100
2956,66,127
2957,66,126
2958,66,125
2959,66,124
2960,66,123
2961,66,122
2962,66,121
2963,66,120
2964,66,119
2965,66,118
2966,66,117
2967,66,116
2968,66,115
2969,66,114
2970,66,113
2971,66,112
2972,66,111
2973,66,110
2974,66,109
2975,66,108
2976,66,107
2977,66,106
2978,66,105
2979,65,133
2980,65,132
2981,65,131
2982,65,130
2983,65,129
2984,65,128
2985,65,127
2986,65,126
2987,65,125
2988,65,124
2989,65,123
2990,65,122
2991,65,121
2992,65,120
2993,65,119
2994,65,118
2995,65,117
2996,65,116
2997,65,115
2998,65,114
2999,65,113
3000,65,112
3001,65,111
3002,64,139
3003,64,138
3004,64,137
3005,64,136
3006,64,135
3007,64,134
3008,64,133
3009,64,132
3010,64,131
3011,64,130
3012,64,129
3013,64,128
3014,64,127
3015,64,126
3016,64,125
3017,64,124
3018,64,123
3019,64,122
3020,64,121
3021,64,120
3022,64,119
3023,64,118
3024,64,117
3025,63,145
3026,63,144
3027,63,143
3028,63,142
3029,63,141
3030,63,140
3031,63,139
3032,63,138
3033,63,137
3034,63,136
3035,63,135
3036,63,134
3037,63,133
3038,63,132
3039,63,131
3040,63,130
3041,63,129
3042,63,128
3043,63,127
3044,63,126
3045,63,125
3046,63,124
3047,63,123
3048,62,152
3049,62,151
3050,62,150
3051,62,149
3052,62,148
3053,62,147
3054,62,146
3055,62,145
3056,62,144
3057,62,143
3058,62,142
3059,62,141
3060,62,140
3061,62,139
3062,62,138
3063,62,137
3064,62,136
3065,62,135
3066,62,134
3067,62,133
3068,62,132
3069,62,131
3070,62,130
3071,62,129
3072,61,162
3073,61,161
3074,61,160
3075,61,159
3076,61,158
3077,61,157
3078,61,156
3079,61,155
3080,61,154
3081,61,153
3082,61,152
3083,61,151
3084,61,150
3085,61,149
3086,61,148
3087,61,147
3088,61,146
3089,61,145
3090,61,144
3091,61,143
3092,61,142
3093,61,141
3094,61,140
3095,61,139
3096,61,138
3097,61,137
3098,61,136
3099,61,135
3100,60,171
3101,60,170
3102,60,169
3103,60,168
3104,60,167
3105,60,166
3106,60,165
3107,60,164
3108,60,163
3109,60,162
3110,60,161
3111,60,160
3112,60,159
3113,60,158
3114,60,157
3115,60,156
3116,60,155
3117,60,154
3118,60,153
3119,60,152
3120,60,151
3121,60,150
3122,60,149
3123,60,148
3124,60,147
3125,60,146
3126,60,145
3127,60,144
3128,60,143
3129,60,142
3130,60,141
3131,60,140
3132,59,181
3133,59,180
3134,59,179
3135,59,178
3136,59,177
3137,59,176
3138,59,175
3139,59,174
3140,59,173
3141,59,172
3142,59,171
3143,59,170
3144,59,169
3145,59,168
3146,59,167
3147,59,166
3148,59,165
3149,59,164
3150,59,163
3151,59,162
3152,59,161
3153,59,160
3154,59,159
3155,59,158
3156,59,157
3157,59,156
3158,59,155
3159,59,154
3160,59,153
3161,59,152
3162,59,151
3163,59,150
3164,59,149
3165,59,148
3166,59,147
3167,59,146
3168,58,190
3169,58,189
3170,58,188
3171,58,187
3172,58,186
3173,58,185
3174,58,184
3175,58,183
3176,58,182
3177,58,181
3178,58,180
3179,58,179
3180,58,178
3181,58,177
3182,58,176
3183,58,175
3184,58,174
3185,58,173
3186,58,172
3187,58,171
3188,58,170
3189,58,169
3190,58,168
3191,58,167
3192,58,166
3193,58,165
3194,58,164
3195,58,163
3196,58,162
3197,58,161
3198,58,160
3199,58,159
3200,58,158
3201,58,157
3202,58,156
3203,58,155
3204,57,197
3205,57,196
3206,57,195
3207,57,194
3208,57,193
3209,57,192
3210,57,191
3211,57,190
3212,57,189
3213,57,188
3214,57,187
3215,57,186
3216,57,185
3217,57,184
3218,57,183
3219,57,182
3220,57,181
3221,57,180
3222,57,179
3223,57,178
3224,57,177
3225,57,176
3226,57,175
3227,57,174
3228,57,173
3229,57,172
3230,57,171
3231,57,170
3232,57,169
3233,57,168
3234,57,167
3235,57,166
3236,57,165
3237,57,164
3238,56,199
3239,56,198
3240,56,197
3241,56,196
3242,56,195
3243,56,194
3244,56,193
3245,56,192
3246,56,191
3247,56,190
3248,56,189
3249,56,188
3250,56,187
3251,56,186
3252,56,185
3253,56,184
3254,56,183
3255,56,182
3256,56,181
3257,56,180
3258,56,179
3259,56,178
3260,56,177
3261,56,176
3262,56,175
3263,56,174
3264,55,200
3265,55,199
3266,55,198
3267,55,197
3268,55,196
3269,55,195
3270,55,194
3271,55,193
3272,55,192
3273,55,191
3274,55,190
3275,55,189
3276,55,188
3277,55,187
3278,55,186
3279,55,185
3280,55,184
3281,55,183
3282,54,201
3283,54,200
3284,54,199
3285,54,198
3286,54,197
3287,54,196
3288,54,195
3289,54,194
3290,54,193
3291,53,202
3292,53,201
3293,53,200
3294,53,199
3295,53,198
3296,53,197
3297,52,204
3298,52,203
3299,52,202
3300,52,201
3301,52,200
3302,52,199
3303,52,198
3304,51,205
3305,51,204
3306,51,203
3307,51,202
3308,51,201
3309,51,200
3310,51,199
3311,50,206
3312,50,205
3313,50,204
3314,50,203
3315,50,202
3316,50,201
3317,49,207
3318,49,206
3319,49,205
3320,49,204
3321,49,203
3322,49,202
3323,48,209
3324,48,208
3325,48,207
3326,48,206
3327,48,205
3328,48,204
3329,48,203
3330,47,210
3331,47,209
3332,47,208
3333,47,207
3334,47,206
3335,47,205
3336,47,204
3337,46,211
3338,46,210
3339,46,209
3340,46,208
3341,46,207
3342,46,206
3343,45,212
3344,45,211
3345,45,210
3346,45,209
3347,45,208
3348,45,207
3349,44,214
3350,44,213
3351,44,212
3352,44,211
3353,44,210
3354,44,209
3355,44,208
3356,43,215
3357,43,214
3358,43,213
3359,43,212
3360,43,211
3361,43,210
3362,43,209
3363,42,216
3364,42,215
3365,42,214
3366,42,213
3367,42,212
3368,42,211
3369,40,218
3370,40,217
3371,40,216
3372,40,215
3373,40,214
3374,40,213
3375,39,219
3376,39,218
3377,39,217
3378,39,216
3379,39,215
3380,39,214
3381,38,219
3382,38,218
3383,38,217
3384,38,216
3385,37,220
3386,37,219
3387,37,218
3388,37,217
3389,37,216
3390,36,220
3391,36,219
3392,36,218
3393,36,217
3394,35,221
3395,35,220
3396,35,219
3397,35,218
3398,35,217
3399,34,222
3400,34,221
3401,34,220
3402,34,219
3403,34,218
3404,33,222
3405,33,221
3406,33,220
3407,33,219
3408,33,218
3409,32,223
3410,32,222
3411,32,221
3412,32,220
3413,32,219
3414,31,223
3415,31,222
3416,31,221
3417,31,220
3418,30,224
3419,30,223
3420,30,222
3421,30,221
3422,30,220
3423,29,224
3424,29,223
3425,29,222
3426,29,221
3427,28,225
3428,28,224
3429,28,223
3430,28,222
3431,28,221
3432,27,226
3433,27,225
3434,27,224
3435,27,223
3436,27,222
3437,26,226
3438,26,225
3439,26,224
3440,26,223
3441,26,222
3442,25,227
3443,25,226
3444,25,225
3445,25,224
3446,25,223
3447,24,227
3448,24,226
3449,24,225
3450,24,224
3451,23,228
3452,23,227
3453,23,226
3454,23,225
3455,23,224
3456,22,228
3457,22,227
3458,22,226
3459,22,225
3460,21,229
3461,21,228
3462,21,227
3463,21,226
3464,21,225
3465,20,230
3466,20,229
3467,20,228
3468,20,227
3469,20,226
3470,19,230
3471,19,229
3472,19,228
3473,19,227
3474,18,231
3475,18,230
3476,18,229
3477,18,228
3478,18,227
3479,17,231
3480,17,230
3481,17,229
3482,17,228
3483,16,232
3484,16,231
3485,16,230
3486,16,229
3487,16,228
3488,15,232
3489,15,231
3490,15,230
3491,15,229
3492,14,233
3493,14,232
3494,14,231
3495,14,230
3496,14,229
3497,13,234
3498,13,233
3499,13,232
3500,13,231
3501,13,230
3502,12,234
3503,12,233
3504,12,232
3505,12,231
3506,12,230
3507,11,235
3508,11,234
3509,11,233
3510,11,232
3511,11,231
3512,10,235
3513,10,234
3514,10,233
3515,10,232
3516,9,236
3517,9,235
3518,9,234
3519,9,233
3520,9,232
3521,8,236
3522,8,235
3523,8,234
3524,8,233
3525,7,237
3526,7,236
3527,7,235
3528,7,234
3529,7,233
3530,6,237
3531,6,236
3532,6,235
3533,6,234
3534,5,238
3535,5,237
3536,5,236
3537,5,235
3538,5,234
3539,4,238
3540,4,237
3541,4,236
3542,4,235
3543,3,237
3544,3,236
